"feature","Estimate_group","pvalue","fdr","sign_group","method","vs","fold_change","log2FC"
"Taldo1","Group_safe",0.772393370775095,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02665621791552,0.0379531673046943
"Tamm41","Group_safe",0.401985387965951,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.94707309702021,-0.078452314770497
"Tanc1","Group_safe",0.696748949017838,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.982400891050106,-0.0256162256359209
"Tanc2","Group_safe",0.733222934469433,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04136307840257,0.0584731618986164
"Tango2","Group_safe",0.168187720001856,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.913707831875441,-0.130195173464384
"Tango6","Group_safe",0.664530210758815,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.969390847443893,-0.0448496336019908
"Tank","Group_safe",0.00968408665832445,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.17591709075364,0.233786345059325
"Taok1","Group_safe",0.244436781389435,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.26718053076886,0.341622074827046
"Taok2","Group_safe",0.439351967841321,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.969500302128994,-0.0446867469627895
"Taok3","Group_safe",0.209715981168312,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.076982487442,0.106994790749345
"Tap1","Group_safe",0.663768420985727,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.940866465334029,-0.0879381152607255
"Tap2","Group_safe",0.224258763573309,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.903026924092246,-0.147159092036937
"Tapbp","Group_safe",0.116828831107333,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.92212494176024,-0.116965855462881
"Tapbpl","Group_safe",0.676717179086436,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03829860228051,0.0542214052353263
"Tapt1","Group_safe",0.196819839876613,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05527887456486,0.0776243048905985
"Tarbp2","Group_safe",0.562272934062933,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.958285915457521,-0.0614719302920824
"Tardbp","Group_safe",0.512981874103825,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04741785311246,0.0668371006744859
"Tars","Group_safe",0.118097373799703,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08051392217134,0.111717661108251
"Tars2","Group_safe",0.7420661525697,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.980323698538674,-0.0286698954884747
"Tarsl2","Group_safe",0.72501902589868,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03160807204798,0.0448949669737973
"Tas1r1","Group_safe",0.346044571198005,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.11304901519683,0.154517125855397
"Tas1r2","Group_safe",0.55405089893397,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.908197153973536,-0.138922579105845
"Tas1r3","Group_safe",0.484391145859812,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.859159813295798,-0.219001581213438
"Tasp1","Group_safe",0.193170917140622,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08304495917792,0.115093133100189
